CustomerID,recency,purchase_cnt,user_total,user_average,item_cnt,average_interval,total_transactions,cancel_frequency,cancel_rate
17339,94,2,243,122,152,33.75,2,0,0
18009,235,2,242,121,123,0,2,1,0.5
15776,133,1,242,242,138,0,1,0,0
16601,40,1,242,242,130,0,1,0,0
12650,3,1,242,242,250,0,1,0,0
16330,17,4,242,61,145,2.35,4,1,0.25
16215,80,1,242,242,104,0,1,0,0
14523,108,1,241,241,251,0,1,0,0
16427,263,2,241,121,156,2.63,2,0,0
17051,194,1,241,241,179,0,1,0,0
15286,49,1,241,241,55,0,1,0,0
13565,19,2,240,120,172,8.51,2,0,0
15690,4,2,240,120,408,5.33,2,0,0
17256,107,2,240,120,141,13.6,2,0,0
17181,57,2,240,120,241,14.36,2,0,0
12561,302,1,239,239,177,0,1,0,0
13570,243,1,239,239,161,0,1,0,0
17684,43,1,239,239,145,0,1,0,0
16756,214,1,239,239,106,0,1,0,0
17877,170,1,238,238,98,0,1,0,0
15457,262,1,237,237,132,0,1,0,0
18024,152,3,237,79,148,0,3,1,0.33
14375,185,1,236,236,184,0,1,0,0
16026,43,1,236,236,243,0,1,0,0
14647,201,1,236,236,91,0,1,0,0
13187,337,1,236,236,95,0,1,0,0
12604,79,2,236,118,200,13,2,0,0
15598,35,3,236,79,156,1.13,3,2,0.67
15462,94,3,235,78,172,9.2,3,0,0
15850,19,2,235,118,298,1.61,2,0,0
13348,64,1,234,234,136,0,1,0,0
16961,116,1,234,234,125,0,1,0,0
17060,266,1,234,234,216,0,1,0,0
14473,74,2,234,117,88,34.67,2,0,0
13678,151,1,233,233,924,0,1,0,0
16583,373,1,233,233,111,0,1,0,0
18213,236,1,232,232,232,0,1,0,0
17908,373,1,232,232,169,0,1,0,0
17111,47,1,232,232,282,0,1,0,0
15393,16,2,232,116,150,24,2,0,0
16117,189,1,232,232,130,0,1,0,0
14995,38,2,232,116,102,4.08,2,0,0
15257,281,2,232,116,45,0.29,2,1,0.5
16445,33,1,231,231,111,0,1,0,0
16641,105,1,231,231,256,0,1,0,0
16321,72,7,231,33,78,16.67,7,2,0.29
14311,225,2,230,115,125,0.65,2,1,0.5
16926,371,1,230,230,35,0,1,0,0
13786,367,1,230,230,136,0,1,0,0
17125,50,1,230,230,281,0,1,0,0
12812,44,1,230,230,164,0,1,0,0
13960,21,2,230,115,142,4.55,2,0,0
15528,254,1,229,229,123,0,1,0,0
13712,246,1,229,229,352,0,1,0,0
13146,26,1,229,229,154,0,1,0,0
17347,86,1,229,229,216,0,1,0,0
14205,16,3,229,76,100,9.41,3,1,0.33
13070,192,1,229,229,110,0,1,0,0
17969,166,2,228,114,152,14.92,2,0,0
16527,81,1,228,228,106,0,1,0,0
14569,1,1,227,227,79,0,1,0,0
13474,236,1,227,227,129,0,1,0,0
17212,253,1,227,227,147,0,1,0,0
12660,11,1,227,227,126,0,1,0,0
17194,360,1,227,227,112,0,1,0,0
12492,63,2,227,114,190,2.47,2,0,0
17572,71,4,227,57,95,27.27,4,0,0
16315,330,1,226,226,75,0,1,0,0
12672,329,1,226,226,78,0,1,0,0
14624,57,2,226,113,162,0.08,2,0,0
17860,368,1,226,226,93,0,1,0,0
17789,281,1,226,226,74,0,1,0,0
18005,3,2,226,113,86,0.83,2,0,0
16587,232,1,225,225,71,0,1,0,0
17171,289,1,225,225,185,0,1,0,0
14357,43,1,225,225,147,0,1,0,0
15483,161,4,225,56,291,1.27,4,0,0
14052,19,1,225,225,89,0,1,0,0
15154,74,2,225,113,85,0.01,2,1,0.5
16471,274,1,224,224,141,0,1,0,0
15175,71,1,224,224,454,0,1,0,0
13926,23,1,224,224,104,0,1,0,0
14929,32,1,224,224,136,0,1,0,0
16753,58,1,224,224,189,0,1,0,0
16777,80,2,223,112,62,3.74,2,0,0
15637,52,1,223,223,128,0,1,0,0
13382,280,1,223,223,131,0,1,0,0
17534,53,1,223,223,103,0,1,0,0
14598,44,1,222,222,189,0,1,0,0
18101,11,2,222,111,87,3.38,2,0,0
14960,8,2,221,111,221,6.23,2,0,0
18030,4,3,221,74,66,4.22,3,1,0.33
16482,15,1,221,221,346,0,1,0,0
13419,63,1,221,221,275,0,1,0,0
18114,290,1,220,220,55,0,1,0,0
13079,4,5,220,44,62,26.8,5,0,0
13600,312,1,220,220,324,0,1,0,0
15096,42,1,219,219,120,0,1,0,0
15790,10,1,219,219,113,0,1,0,0
13669,50,2,219,110,237,12.25,2,0,0
16634,222,2,218,109,82,18.63,2,0,0
12732,179,1,218,218,110,0,1,0,0
16392,269,1,218,218,201,0,1,0,0
13739,18,1,217,217,54,0,1,0,0
15554,277,1,217,217,74,0,1,0,0
12897,204,2,217,109,110,32.33,2,0,0
13503,71,1,217,217,248,0,1,0,0
14570,280,2,217,109,94,0,2,0,0
14104,154,2,216,108,72,0.55,2,0,0
17436,1,2,216,108,90,28.13,2,0,0
13858,57,1,216,216,75,0,1,0,0
16179,60,1,216,216,99,0,1,0,0
12430,43,1,216,216,116,0,1,0,0
15604,52,1,216,216,159,0,1,0,0
18212,326,1,216,216,92,0,1,0,0
16189,15,2,215,108,134,6.9,2,0,0
16190,40,1,215,215,88,0,1,0,0
16338,157,1,215,215,94,0,1,0,0
12831,262,1,215,215,135,0,1,0,0
16647,169,2,214,107,146,2.69,2,0,0
16846,50,1,214,214,135,0,1,0,0
17619,312,1,214,214,124,0,1,0,0
13369,354,2,214,107,126,0.65,2,1,0.5
17153,24,1,214,214,104,0,1,0,0
14793,4,2,214,107,88,1.21,2,1,0.5
15460,354,1,214,214,107,0,1,0,0
13621,116,1,214,214,343,0,1,0,0
14601,10,1,214,214,168,0,1,0,0
13411,107,1,214,214,72,0,1,0,0
14241,183,1,214,214,146,0,1,0,0
16591,68,1,214,214,41,0,1,0,0
16302,107,2,213,107,134,1.64,2,1,0.5
18193,150,3,213,71,120,12.59,3,2,0.67
16897,299,3,213,71,58,0.33,3,1,0.33
15540,11,1,213,213,200,0,1,0,0
16519,25,2,213,107,53,30.91,2,0,0
17580,252,3,213,71,87,2.42,3,0,0
16411,19,2,212,106,131,8.12,2,0,0
15724,201,3,212,71,72,7.55,3,1,0.33
15703,264,1,212,212,66,0,1,0,0
15866,101,1,212,212,124,0,1,0,0
16017,47,1,212,212,102,0,1,0,0
16356,197,4,210,53,92,2.52,4,1,0.25
13532,33,1,210,210,129,0,1,0,0
15327,52,1,209,209,116,0,1,0,0
13828,22,1,209,209,311,0,1,0,0
15897,194,2,209,105,223,0,2,0,0
17514,128,1,209,209,135,0,1,0,0
17855,372,1,209,209,197,0,1,0,0
16690,43,3,209,70,137,13.08,3,1,0.33
16866,140,3,208,69,60,1.9,3,0,0
16752,372,1,208,208,54,0,1,0,0
16323,196,1,208,208,50,0,1,0,0
16457,218,1,208,208,140,0,1,0,0
18191,261,1,208,208,140,0,1,0,0
17923,282,1,208,208,50,0,1,0,0
15052,319,1,208,208,79,0,1,0,0
15820,319,1,207,207,128,0,1,0,0
15925,194,1,207,207,93,0,1,0,0
13099,99,1,207,207,288,0,1,0,0
13065,373,1,206,206,74,0,1,0,0
14964,247,1,206,206,143,0,1,0,0
17670,227,1,206,206,110,0,1,0,0
15307,95,1,205,205,37,0,1,0,0
15758,24,1,205,205,47,0,1,0,0
15319,283,1,205,205,175,0,1,0,0
13513,126,1,205,205,109,0,1,0,0
13017,7,1,204,204,48,0,1,0,0
17891,162,1,204,204,393,0,1,0,0
17206,53,1,204,204,76,0,1,0,0
17187,226,1,204,204,144,0,1,0,0
16619,253,2,204,102,129,0.67,2,1,0.5
18273,2,3,204,68,80,127.5,3,0,0
17394,219,1,204,204,241,0,1,0,0
18169,60,1,203,203,61,0,1,0,0
14381,52,1,203,203,146,0,1,0,0
17376,70,2,203,102,86,10.43,2,0,0
12718,71,1,202,202,201,0,1,0,0
15347,366,1,202,202,130,0,1,0,0
14385,9,3,202,67,159,1.08,3,0,0
14984,19,2,202,101,58,4.24,2,0,0
13428,10,1,202,202,151,0,1,0,0
16895,64,1,202,202,91,0,1,0,0
17889,212,2,201,101,77,5.74,2,0,0
13859,326,1,201,201,129,0,1,0,0
12702,19,1,201,201,52,0,1,0,0
12995,77,2,201,101,98,1.75,2,1,0.5
13723,217,1,200,200,43,0,1,0,0
14782,319,1,200,200,114,0,1,0,0
13262,263,1,200,200,125,0,1,0,0
13980,60,1,200,200,172,0,1,0,0
15593,70,1,200,200,60,0,1,0,0
16415,44,1,200,200,178,0,1,0,0
15437,262,1,200,200,79,0,1,0,0
17987,185,1,199,199,261,0,1,0,0
13322,17,1,199,199,117,0,1,0,0
16832,184,3,199,66,33,3,3,0,0
18126,60,1,199,199,129,0,1,0,0
14789,28,1,198,198,116,0,1,0,0
14185,331,1,198,198,6,0,1,0,0
17843,303,1,198,198,88,0,1,0,0
13295,359,2,198,99,81,1.2,2,1,0.5
12450,156,2,198,99,128,2.43,2,0,0
16178,138,1,198,198,94,0,1,0,0
16829,156,1,197,197,99,0,1,0,0
15234,276,1,197,197,196,0,1,0,0
14304,222,2,197,99,54,3,2,1,0.5
13349,10,1,197,197,224,0,1,0,0
13436,1,1,197,197,76,0,1,0,0
13978,14,2,197,99,315,2.14,2,0,0
16112,143,4,196,49,574,12.87,4,0,0
13284,322,2,196,98,79,0.62,2,1,0.5
13792,66,2,196,98,92,18.42,2,0,0
12402,323,1,196,196,92,0,1,0,0
17343,355,1,194,194,56,0,1,0,0
15198,92,2,194,97,120,3.44,2,0,0
17475,79,1,194,194,178,0,1,0,0
15683,117,1,194,194,131,0,1,0,0
17383,4,1,193,193,148,0,1,0,0
14806,75,1,193,193,330,0,1,0,0
14476,257,1,193,193,110,0,1,0,0
16847,43,1,193,193,78,0,1,0,0
15909,173,1,192,192,98,0,1,0,0
16887,35,1,192,192,156,0,1,0,0
17608,33,2,192,96,229,0,2,0,0
14100,137,1,192,192,63,0,1,0,0
16965,226,1,192,192,243,0,1,0,0
17988,11,8,191,24,42,8.26,8,1,0.13
15692,28,1,191,191,138,0,1,0,0
15412,171,1,191,191,108,0,1,0,0
13033,357,1,191,191,83,0,1,0,0
15723,364,1,191,191,73,0,1,0,0
17233,35,1,191,191,131,0,1,0,0
13972,70,2,190,95,187,9.36,2,0,0
14501,64,3,190,63,119,23.18,3,1,0.33
14697,218,2,189,95,181,0,2,0,0
13663,179,1,189,189,91,0,1,0,0
14801,61,1,189,189,173,0,1,0,0
17166,38,3,189,63,75,12.62,3,1,0.33
17279,57,1,188,188,48,0,1,0,0
14830,53,1,188,188,163,0,1,0,0
17781,159,2,188,94,34,8.45,2,0,0
17693,136,3,187,62,229,0.06,3,2,0.67
18013,155,2,187,94,285,0,2,0,0
16124,316,2,187,94,41,0.07,2,1,0.5
13568,173,1,187,187,66,0,1,0,0
15567,18,1,186,186,223,0,1,0,0
14551,18,2,186,93,106,20.56,2,0,0
17574,242,1,186,186,77,0,1,0,0
13482,232,1,185,185,116,0,1,0,0
14199,218,1,185,185,28,0,1,0,0
16097,240,1,185,185,87,0,1,0,0
17010,16,2,185,93,116,0.09,2,1,0.5
16433,28,1,184,184,106,0,1,0,0
16680,43,1,184,184,94,0,1,0,0
17928,45,2,184,92,68,9.52,2,0,0
17680,23,1,184,184,96,0,1,0,0
14059,266,1,184,184,128,0,1,0,0
15124,22,2,184,92,233,12.07,2,0,0
16914,36,1,184,184,112,0,1,0,0
14966,14,1,183,183,179,0,1,0,0
15746,134,2,183,92,130,0,2,1,0.5
13059,249,1,183,183,35,0,1,0,0
13460,29,2,183,92,286,1.25,2,0,0
16448,198,1,183,183,76,0,1,0,0
14082,364,1,182,182,110,0,1,0,0
12574,315,1,182,182,59,0,1,0,0
16835,128,2,181,91,61,27.11,2,0,0
15945,365,1,181,181,52,0,1,0,0
15886,60,1,181,181,147,0,1,0,0
18119,367,1,181,181,124,0,1,0,0
18280,277,1,181,181,45,0,1,0,0
16594,75,1,181,181,64,0,1,0,0
12581,39,1,180,180,160,0,1,0,0
14666,24,1,180,180,155,0,1,0,0
13826,158,2,180,90,81,1.8,2,1,0.5
15041,170,1,180,180,103,0,1,0,0
12586,17,2,180,90,77,31.91,2,1,0.5
15612,36,2,180,90,51,6.25,2,0,0
14722,147,1,180,180,118,0,1,0,0
13710,31,1,180,180,176,0,1,0,0
17660,141,1,179,179,121,0,1,0,0
15454,362,1,179,179,86,0,1,0,0
15895,149,1,179,179,94,0,1,0,0
18147,45,2,179,90,203,10.33,2,0,0
16990,218,1,179,179,100,0,1,0,0
17879,173,1,179,179,45,0,1,0,0
13778,103,1,179,179,70,0,1,0,0
14087,2,2,179,90,249,0,2,1,0.5
16620,3,2,179,90,88,32.13,2,0,0
15262,323,1,179,179,73,0,1,0,0
14705,198,1,179,179,100,0,1,0,0
15139,239,2,179,90,208,8,2,0,0
18045,45,1,178,178,138,0,1,0,0
12791,373,1,178,178,96,0,1,0,0
17253,18,1,178,178,43,0,1,0,0
15292,201,1,178,178,55,0,1,0,0
13008,323,2,178,89,115,2.64,2,1,0.5
17356,311,1,178,178,166,0,1,0,0
12893,30,1,177,177,90,0,1,0,0
18282,7,3,177,59,98,9.83,3,1,0.33
17947,37,1,177,177,168,0,1,0,0
13072,266,1,177,177,69,0,1,0,0
13618,173,1,177,177,246,0,1,0,0
16080,81,3,177,59,104,19.2,3,1,0.33
17440,147,5,177,35,232,14,5,2,0.4
12588,39,1,175,175,52,0,1,0,0
12361,287,1,175,175,90,0,1,0,0
16144,246,1,175,175,16,0,1,0,0
17331,123,1,175,175,16,0,1,0,0
17582,236,1,175,175,123,0,1,0,0
18010,256,1,175,175,60,0,1,0,0
14798,52,3,174,58,150,23.27,3,0,0
18278,73,1,174,174,66,0,1,0,0
16565,364,1,174,174,46,0,1,0,0
14355,365,1,174,174,92,0,1,0,0
14518,64,1,174,174,278,0,1,0,0
15670,296,1,173,173,91,0,1,0,0
15565,50,2,173,87,60,2.86,2,0,0
17772,10,2,173,87,55,0,2,0,0
14693,264,1,173,173,34,0,1,0,0
13922,351,1,172,172,93,0,1,0,0
16773,57,1,172,172,171,0,1,0,0
18048,203,2,172,86,127,0,2,0,0
13690,59,1,172,172,67,0,1,0,0
12923,64,1,172,172,67,0,1,0,0
13271,37,2,172,86,168,0,2,1,0.5
15432,23,1,171,171,65,0,1,0,0
13560,7,1,171,171,63,0,1,0,0
17542,269,1,171,171,134,0,1,0,0
14536,259,1,171,171,39,0,1,0,0
17245,204,1,171,171,75,0,1,0,0
15335,53,1,170,170,79,0,1,0,0
13962,21,2,170,85,87,22.3,2,0,0
15016,172,1,170,170,76,0,1,0,0
18058,9,1,170,170,88,0,1,0,0
14860,8,2,169,85,230,0.91,2,1,0.5
18110,19,2,169,85,65,0,2,1,0.5
14218,42,1,169,169,160,0,1,0,0
14578,3,1,169,169,240,0,1,0,0
17367,238,1,168,168,149,0,1,0,0
16952,109,2,168,84,92,0,2,0,0
17904,21,2,168,84,58,0,2,1,0.5
17737,9,2,168,84,108,5.44,2,0,0
12551,357,1,168,168,100,0,1,0,0
15986,30,1,168,168,268,0,1,0,0
18099,127,1,168,168,149,0,1,0,0
16282,339,1,168,168,114,0,1,0,0
15374,128,1,168,168,126,0,1,0,0
16405,302,2,167,84,187,1.75,2,0,0
14326,234,2,167,84,99,0.88,2,1,0.5
12797,360,3,166,55,78,0.33,3,2,0.67
18088,61,1,166,166,107,0,1,0,0
17650,21,1,166,166,150,0,1,0,0
17561,19,1,165,165,144,0,1,0,0
15904,8,1,165,165,84,0,1,0,0
13470,99,2,165,83,100,1.67,2,0,0
15316,326,1,165,165,100,0,1,0,0
18042,53,1,165,165,33,0,1,0,0
14354,5,2,164,82,210,3,2,0,0
13603,26,1,164,164,164,0,1,0,0
14552,151,1,164,164,90,0,1,0,0
15920,154,3,164,55,94,0,3,0,0
17535,280,1,164,164,136,0,1,0,0
17110,165,1,163,163,50,0,1,0,0
12920,17,1,163,163,128,0,1,0,0
17301,21,1,163,163,137,0,1,0,0
13223,200,2,163,82,88,7.75,2,0,0
16517,277,1,163,163,96,0,1,0,0
14485,38,1,163,163,70,0,1,0,0
17600,17,1,162,162,144,0,1,0,0
12622,232,1,162,162,68,0,1,0,0
15325,103,1,162,162,231,0,1,0,0
15733,282,1,162,162,62,0,1,0,0
15458,25,1,162,162,156,0,1,0,0
12573,227,1,161,161,84,0,1,0,0
16113,183,1,161,161,176,0,1,0,0
15852,186,2,161,81,48,0.48,2,0,0
13229,225,1,161,161,63,0,1,0,0
16403,302,2,161,81,103,0.71,2,1,0.5
14237,373,1,161,161,38,0,1,0,0
18203,157,1,160,160,43,0,1,0,0
18146,140,2,160,80,153,8.78,2,0,0
12966,9,1,160,160,75,0,1,0,0
14714,24,1,160,160,229,0,1,0,0
18224,263,1,159,159,69,0,1,0,0
12509,284,1,159,159,54,0,1,0,0
16213,78,1,159,159,48,0,1,0,0
15167,320,1,159,159,65,0,1,0,0
17165,284,1,159,159,100,0,1,0,0
13937,169,1,159,159,123,0,1,0,0
14089,56,1,159,159,133,0,1,0,0
14295,40,2,158,79,83,58.4,2,1,0.5
17344,46,1,158,158,65,0,1,0,0
15160,357,1,158,158,84,0,1,0,0
14799,51,1,158,158,146,0,1,0,0
17556,205,1,158,158,101,0,1,0,0
15348,72,1,158,158,84,0,1,0,0
18004,362,1,158,158,75,0,1,0,0
15263,106,1,157,157,89,0,1,0,0
15988,19,1,157,157,180,0,1,0,0
15007,159,1,157,157,69,0,1,0,0
17118,317,1,157,157,154,0,1,0,0
14406,119,1,157,157,77,0,1,0,0
12522,39,2,157,79,192,1.33,2,0,0
14585,50,1,157,157,91,0,1,0,0
14148,233,1,157,157,16,0,1,0,0
17128,334,1,157,157,76,0,1,0,0
15438,131,1,157,157,59,0,1,0,0
13898,325,1,156,156,133,0,1,0,0
14287,8,4,156,39,237,21,4,1,0.25
12441,366,1,156,156,120,0,1,0,0
16861,59,3,156,52,134,51.33,3,1,0.33
17885,12,1,156,156,110,0,1,0,0
17871,204,1,156,156,182,0,1,0,0
17832,49,1,155,155,208,0,1,0,0
15740,49,1,155,155,152,0,1,0,0
15447,330,1,155,155,85,0,1,0,0
13809,305,1,155,155,29,0,1,0,0
14368,319,1,155,155,36,0,1,0,0
17698,260,1,155,155,93,0,1,0,0
17026,185,2,155,78,97,61.33,2,0,0
17899,159,1,155,155,170,0,1,0,0
18014,28,1,154,154,65,0,1,0,0
17517,308,1,154,154,102,0,1,0,0
16921,61,1,154,154,154,0,1,0,0
16351,332,1,154,154,90,0,1,0,0
15226,310,1,154,154,71,0,1,0,0
16406,18,1,154,154,116,0,1,0,0
16248,61,1,153,153,78,0,1,0,0
12602,58,1,153,153,162,0,1,0,0
14813,369,2,153,77,66,0,2,0,0
18138,295,1,153,153,38,0,1,0,0
17714,320,1,153,153,92,0,1,0,0
14066,266,1,153,153,45,0,1,0,0
16720,26,1,153,153,180,0,1,0,0
17984,145,1,153,153,98,0,1,0,0
14208,94,1,152,152,114,0,1,0,0
14362,22,1,152,152,96,0,1,0,0
14046,284,1,152,152,443,0,1,0,0
14039,33,1,152,152,92,0,1,0,0
17898,85,2,152,76,190,4.48,2,0,0
13514,73,1,152,152,40,0,1,0,0
17707,185,2,152,76,144,37.75,2,0,0
12547,197,2,152,76,132,16.4,2,0,0
16617,235,1,152,152,91,0,1,0,0
13697,38,1,151,151,177,0,1,0,0
12367,4,1,151,151,172,0,1,0,0
16337,36,1,151,151,87,0,1,0,0
14204,2,1,151,151,72,0,1,0,0
17286,21,1,151,151,117,0,1,0,0
15869,277,2,150,75,175,0,2,0,0
15717,234,1,150,150,70,0,1,0,0
17234,182,1,150,150,55,0,1,0,0
17946,233,2,150,75,75,1.37,2,0,0
18200,106,1,150,150,104,0,1,0,0
16932,53,1,150,150,82,0,1,0,0
13003,105,3,149,50,103,21.6,3,0,0
18262,140,1,149,149,182,0,1,0,0
17549,23,2,149,75,210,5.4,2,0,0
15435,22,1,149,149,54,0,1,0,0
15526,33,2,148,74,24,0,2,0,0
14968,30,1,148,148,127,0,1,0,0
17030,63,1,147,147,146,0,1,0,0
14037,176,2,147,74,46,6.96,2,0,0
14238,326,1,147,147,111,0,1,0,0
14098,36,1,147,147,104,0,1,0,0
12864,138,1,147,147,216,0,1,0,0
13598,47,2,147,74,51,0,2,1,0.5
13866,74,1,146,146,57,0,1,0,0
12641,115,1,146,146,71,0,1,0,0
16893,366,1,146,146,62,0,1,0,0
16852,10,2,145,73,56,20.63,2,0,0
15937,64,1,145,145,73,0,1,0,0
12974,197,1,145,145,24,0,1,0,0
17524,361,1,145,145,90,0,1,0,0
12736,332,1,144,144,168,0,1,0,0
17186,46,2,144,72,200,13,2,0,0
15748,40,1,144,144,50,0,1,0,0
12442,3,1,144,144,181,0,1,0,0
13462,183,2,143,72,61,7.67,2,1,0.5
15705,201,1,143,143,62,0,1,0,0
17935,138,2,143,72,81,0.11,2,0,0
16287,169,1,143,143,298,0,1,0,0
13299,268,1,143,143,30,0,1,0,0
16461,177,1,143,143,48,0,1,0,0
13584,306,1,142,142,37,0,1,0,0
14386,296,1,142,142,54,0,1,0,0
13561,215,1,142,142,83,0,1,0,0
17859,304,1,142,142,102,0,1,0,0
15503,362,1,141,141,70,0,1,0,0
14041,266,1,141,141,94,0,1,0,0
16598,277,2,141,71,70,0.8,2,1,0.5
15388,270,1,141,141,88,0,1,0,0
13420,134,4,140,35,88,3.89,4,2,0.5
14073,21,2,140,70,128,0.85,2,1,0.5
14494,25,1,140,140,92,0,1,0,0
13483,65,1,140,140,160,0,1,0,0
14768,17,3,140,47,34,21.8,3,1,0.33
12902,264,1,139,139,66,0,1,0,0
17718,232,1,139,139,83,0,1,0,0
18269,358,2,139,70,70,1.14,2,1,0.5
14581,16,1,139,139,217,0,1,0,0
16483,192,1,139,139,44,0,1,0,0
18209,28,1,139,139,58,0,1,0,0
14772,112,1,139,139,82,0,1,0,0
13273,113,1,139,139,153,0,1,0,0
15663,106,1,138,138,106,0,1,0,0
16050,173,1,138,138,278,0,1,0,0
17122,119,1,138,138,80,0,1,0,0
13716,269,1,138,138,138,0,1,0,0
12738,372,1,137,137,147,0,1,0,0
17468,10,2,137,69,116,1,2,0,0
15691,252,1,137,137,72,0,1,0,0
17709,169,1,137,137,17,0,1,0,0
14247,278,1,137,137,47,0,1,0,0
12618,21,1,137,137,95,0,1,0,0
15888,79,2,136,68,51,0,2,1,0.5
16412,53,1,136,136,63,0,1,0,0
15419,24,1,136,136,230,0,1,0,0
12968,112,1,136,136,73,0,1,0,0
15042,199,1,136,136,30,0,1,0,0
14889,336,1,136,136,90,0,1,0,0
15174,322,1,136,136,145,0,1,0,0
16114,170,1,136,136,43,0,1,0,0
16055,220,1,135,135,22,0,1,0,0
17972,241,1,135,135,36,0,1,0,0
16665,362,1,135,135,59,0,1,0,0
15562,351,1,135,135,39,0,1,0,0
14340,218,1,135,135,58,0,1,0,0
14280,196,1,134,134,52,0,1,0,0
12837,173,1,134,134,24,0,1,0,0
13217,122,5,134,27,114,5.5,5,2,0.4
14586,227,3,134,45,236,1.88,3,2,0.67
14349,10,1,134,134,86,0,1,0,0
14174,33,1,134,134,94,0,1,0,0
15709,283,1,133,133,121,0,1,0,0
17881,304,1,133,133,32,0,1,0,0
17647,65,1,133,133,30,0,1,0,0
17455,203,1,132,132,66,0,1,0,0
14438,306,1,132,132,82,0,1,0,0
12851,96,1,132,132,106,0,1,0,0
12512,66,2,132,66,96,0,2,0,0
17785,53,1,132,132,67,0,1,0,0
15844,46,1,131,131,134,0,1,0,0
14795,166,1,131,131,17,0,1,0,0
12565,281,2,131,66,75,0.78,2,1,0.5
16679,366,1,130,130,29,0,1,0,0
15276,66,1,129,129,61,0,1,0,0
14483,149,2,129,65,95,14.56,2,1,0.5
16623,245,1,129,129,39,0,1,0,0
15543,288,1,128,128,86,0,1,0,0
17297,17,1,128,128,65,0,1,0,0
17359,11,1,128,128,161,0,1,0,0
13781,250,1,128,128,30,0,1,0,0
15578,162,1,127,127,52,0,1,0,0
15135,233,2,127,64,41,0.56,2,1,0.5
14962,270,1,127,127,44,0,1,0,0
15923,372,1,127,127,122,0,1,0,0
16988,5,1,126,126,43,0,1,0,0
13522,30,1,126,126,44,0,1,0,0
14861,52,1,126,126,117,0,1,0,0
15463,29,1,126,126,106,0,1,0,0
14890,253,1,126,126,51,0,1,0,0
15017,33,1,126,126,63,0,1,0,0
12817,281,1,126,126,52,0,1,0,0
13279,64,2,126,63,70,1.4,2,1,0.5
16414,21,2,126,63,27,43,2,0,0
12531,14,1,125,125,45,0,1,0,0
16849,186,1,125,125,33,0,1,0,0
17578,190,2,125,63,90,5.4,2,1,0.5
17148,51,1,125,125,82,0,1,0,0
16569,3,1,124,124,93,0,1,0,0
14495,50,2,124,62,62,14,2,0,0
13638,15,1,123,123,93,0,1,0,0
16658,368,1,123,123,40,0,1,0,0
15917,247,1,123,123,42,0,1,0,0
13876,63,1,123,123,36,0,1,0,0
13244,92,1,122,122,38,0,1,0,0
18018,108,2,122,61,55,3.25,2,0,0
16611,186,2,121,61,46,4.6,2,1,0.5
17446,176,2,121,61,198,16.63,2,0,0
13002,318,1,121,121,73,0,1,0,0
15512,155,2,121,61,68,33.83,2,0,0
14413,362,1,121,121,67,0,1,0,0
13182,45,1,121,121,201,0,1,0,0
15049,273,1,121,121,63,0,1,0,0
14165,275,1,120,120,53,0,1,0,0
14453,190,1,120,120,49,0,1,0,0
14314,106,1,120,120,296,0,1,0,0
14259,141,1,120,120,68,0,1,0,0
16542,53,1,120,120,46,0,1,0,0
18015,4,1,120,120,157,0,1,0,0
14076,129,1,119,119,79,0,1,0,0
15266,338,1,119,119,18,0,1,0,0
15843,303,1,119,119,27,0,1,0,0
17079,78,1,119,119,24,0,1,0,0
16666,19,1,119,119,233,0,1,0,0
14155,266,1,119,119,25,0,1,0,0
17654,277,1,118,118,41,0,1,0,0
13581,309,1,118,118,30,0,1,0,0
15836,45,2,117,59,24,0.36,2,1,0.5
13877,86,1,117,117,108,0,1,0,0
16959,87,1,117,117,49,0,1,0,0
14143,133,1,116,116,30,0,1,0,0
15350,373,1,116,116,51,0,1,0,0
17117,288,1,116,116,68,0,1,0,0
17601,239,1,116,116,103,0,1,0,0
13067,82,1,115,115,32,0,1,0,0
18027,98,1,115,115,78,0,1,0,0
14972,128,1,115,115,28,0,1,0,0
16247,170,1,115,115,182,0,1,0,0
14632,262,1,115,115,96,0,1,0,0
12651,334,1,114,114,78,0,1,0,0
16828,112,1,114,114,58,0,1,0,0
17219,31,1,114,114,89,0,1,0,0
12938,25,1,114,114,140,0,1,0,0
15445,264,1,114,114,58,0,1,0,0
14582,40,1,114,114,73,0,1,0,0
14457,310,1,114,114,88,0,1,0,0
15221,366,2,114,57,25,0.3,2,1,0.5
14652,77,1,114,114,53,0,1,0,0
17217,234,1,114,114,24,0,1,0,0
17852,11,2,114,57,53,0,2,0,0
14689,208,1,113,113,76,0,1,0,0
13161,313,1,113,113,29,0,1,0,0
13807,367,1,113,113,36,0,1,0,0
18105,37,1,113,113,46,0,1,0,0
16913,290,1,113,113,82,0,1,0,0
16697,241,1,113,113,27,0,1,0,0
18129,243,1,113,113,48,0,1,0,0
15280,172,1,113,113,154,0,1,0,0
14271,225,1,112,112,88,0,1,0,0
13193,61,1,112,112,46,0,1,0,0
15610,51,1,112,112,66,0,1,0,0
17967,371,1,112,112,73,0,1,0,0
12756,86,1,112,112,144,0,1,0,0
17038,30,1,112,112,28,0,1,0,0
13519,50,2,111,56,22,3.38,2,1,0.5
18120,214,1,111,111,31,0,1,0,0
16963,187,1,111,111,35,0,1,0,0
13508,243,1,111,111,24,0,1,0,0
17957,66,1,111,111,275,0,1,0,0
15537,163,1,111,111,29,0,1,0,0
13144,332,1,111,111,21,0,1,0,0
